Age,Flight Distance,Gender_Male,Customer Type_disloyal Customer,satisfaction_satisfied
42,733,True,False,True
33,1728,True,False,True
52,308,True,False,False
51,3674,False,False,True
43,2149,True,False,True
61,1521,True,False,False
30,3500,False,False,False
53,1188,False,False,False
33,602,False,False,False
27,3431,False,False,False
21,1075,False,True,True
27,3057,True,False,True
59,1005,True,False,False
7,550,True,False,False
40,2607,True,False,False
39,370,True,False,True
33,2802,True,False,True
31,1521,True,False,False
42,3358,False,False,True
23,446,True,True,False
53,231,True,False,True
44,1597,True,True,True
34,3859,True,False,False
17,862,False,True,True
58,2419,True,False,True
29,989,False,False,True
62,667,True,False,False
44,164,False,False,True
68,327,True,False,False
65,1723,False,False,False
16,708,False,True,False
28,522,True,False,False
22,3134,False,False,True
67,190,True,False,False
52,1056,False,False,True
44,872,True,False,False
49,3269,False,False,False
44,3076,False,False,True
13,370,False,False,False
70,1009,False,False,False
25,2253,True,False,True
43,2732,False,False,True
36,1849,False,False,False
42,141,True,False,False
22,3341,False,False,False
36,416,True,True,False
23,646,True,True,False
23,387,False,True,False
26,452,True,True,False
39,762,False,False,True
41,3697,True,False,True
20,239,True,False,False
39,2645,False,False,True
48,908,True,False,False
47,3755,False,False,True
30,3034,False,False,True
17,627,True,False,False
24,1020,False,True,False
30,650,False,True,True
32,2542,True,False,False
22,728,False,True,False
38,913,True,False,True
30,3175,True,False,True
49,1723,False,False,False
38,1798,True,False,True
46,3849,False,False,True
51,521,True,False,True
43,1657,True,False,True
50,2288,False,False,False
58,147,False,False,False
27,236,True,True,False
40,1055,False,False,True
10,137,True,False,False
12,946,False,False,False
64,850,True,False,False
75,128,False,False,False
30,1013,True,False,False
60,641,True,False,True
28,283,False,True,False
20,672,False,True,True
43,537,False,True,False
37,1249,False,False,False
45,316,True,True,False
41,228,False,False,False
47,3271,True,False,True
55,2342,True,False,True
43,3477,False,False,True
37,110,True,False,True
22,819,False,True,False
39,3072,True,False,False
51,356,False,False,False
42,2521,False,False,True
47,2459,True,False,True
50,158,True,False,False
30,515,False,False,True
57,2528,False,False,True
64,1448,True,False,False
40,2288,False,False,True
63,469,False,False,True
36,589,True,False,True
41,409,True,False,False
46,2556,True,False,False
59,446,False,False,True
25,876,False,True,False
27,1074,False,True,False
27,1158,False,True,False
30,1005,True,False,False
33,290,True,False,True
54,2585,True,False,False
39,813,True,False,True
28,584,False,True,False
26,630,True,False,False
44,1067,False,False,True
37,2222,True,False,True
41,102,True,False,True
17,399,False,False,True
60,1671,True,False,False
42,293,False,False,False
53,1389,False,False,True
63,589,True,False,True
44,665,False,False,True
57,1595,True,False,True
39,1035,False,False,True
25,646,True,True,False
61,458,True,False,True
32,1199,True,False,False
65,468,False,False,False
19,425,False,False,False
12,337,False,False,True
33,1842,False,False,False
9,795,False,False,False
55,1352,False,False,False
36,2537,False,False,False
48,1041,False,True,False
29,2993,False,False,False
74,2578,False,False,False
38,301,True,False,True
51,3437,False,False,True
11,1701,False,False,False
71,73,True,False,False
61,391,True,False,False
24,323,False,True,True
29,302,True,True,False
22,3039,True,False,True
60,2573,False,False,True
53,1832,False,False,True
49,861,True,False,True
52,867,False,True,False
35,308,False,True,False
25,2381,False,False,False
12,1670,True,False,False
58,719,True,False,False
54,283,False,False,True
52,3976,True,False,True
24,402,False,True,False
26,187,True,False,False
53,733,True,False,False
58,3471,False,False,True
42,997,False,False,False
25,234,False,True,False
27,1136,True,False,False
42,447,True,False,False
39,2111,True,False,True
57,2768,True,False,True
16,196,False,False,False
32,113,True,False,True
64,89,False,False,False
28,449,False,False,False
72,862,False,False,True
44,1416,False,False,False
45,1801,False,False,True
55,3077,False,False,True
58,3877,False,False,True
24,588,False,False,False
64,460,False,False,False
54,1546,True,False,False
36,1211,False,False,True
41,1208,False,True,False
45,2638,True,False,True
44,862,True,False,False
65,602,True,False,False
25,712,True,True,True
52,1120,False,False,False
30,764,False,True,False
19,456,False,True,False
50,3114,True,False,True
15,304,False,False,False
9,735,False,False,False
24,991,True,True,False
55,2152,True,False,True
32,833,False,False,False
53,913,True,False,False
26,1180,True,True,False
61,1969,True,False,False
66,2288,True,False,False
44,3851,True,False,True
19,717,True,False,False
46,414,True,False,True
39,436,False,False,True
28,1085,False,False,False
33,365,False,True,False
59,2425,False,False,True
51,834,False,False,True
59,522,False,False,False
46,2036,True,False,True
35,606,True,False,True
41,2171,True,False,True
30,731,True,True,False
53,432,True,False,False
27,1020,True,True,True
26,308,False,True,False
69,386,False,False,False
56,1235,True,False,True
59,236,True,False,True
15,313,False,False,False
63,2075,False,False,False
46,3405,True,False,False
7,328,True,False,False
51,2283,True,False,True
59,557,False,False,False
8,987,False,False,False
23,436,False,True,False
54,1242,False,False,False
37,319,True,False,False
41,3592,False,False,True
44,290,True,False,True
42,1107,False,False,True
31,247,True,False,True
23,853,True,False,True
37,409,False,False,False
21,1036,False,False,False
39,565,False,True,False
43,483,True,False,True
39,1258,True,False,True
49,251,True,False,False
22,907,True,False,True
24,1020,False,False,False
25,1048,True,False,False
45,650,True,False,False
45,764,False,True,False
53,2454,True,False,False
45,156,True,False,True
29,594,False,False,True
41,247,False,False,True
48,1055,False,False,False
70,337,True,False,False
51,1085,False,False,True
43,577,False,False,True
50,896,False,False,False
27,2608,False,False,True
29,1185,True,False,True
22,1289,False,True,False
60,224,True,False,False
41,224,True,False,False
50,250,True,False,False
36,125,False,False,True
31,1947,True,False,False
52,3432,False,False,False
44,2351,False,False,True
51,1734,False,False,False
68,1968,False,False,True
52,692,True,True,False
14,695,False,False,False
70,761,False,False,False
50,253,False,False,True
43,1022,True,False,True
37,3560,False,False,False
51,2270,False,False,True
55,460,False,False,True
21,641,False,False,False
27,909,True,False,True
55,951,False,False,True
19,2079,False,False,False
70,1204,True,False,False
44,2162,False,False,True
37,1276,True,False,False
34,632,False,True,False
15,446,False,False,False
37,451,False,True,False
43,989,False,False,False
30,1874,True,False,False
52,594,False,False,False
41,283,True,False,False
29,992,True,True,True
58,919,True,False,False
44,3938,True,False,True
60,967,False,False,True
16,552,False,False,False
52,363,True,False,False
69,255,False,False,False
46,3553,True,False,True
61,507,False,False,True
46,986,True,False,True
28,2172,True,False,False
47,2556,False,False,True
23,441,False,True,False
21,175,True,True,False
46,248,True,False,False
30,583,True,False,False
57,1576,False,False,True
50,761,False,False,False
25,832,True,True,True
39,2521,False,True,False
21,228,False,True,True
59,829,False,False,True
46,353,False,False,True
37,224,False,False,True
64,781,False,True,False
41,1788,False,False,True
34,304,True,True,False
50,679,False,False,True
64,1516,False,False,True
25,912,True,False,False
28,2196,False,False,True
45,1024,False,True,False
57,1546,False,False,False
15,120,True,False,False
55,867,True,False,True
23,1546,True,False,False
42,3887,True,False,True
44,829,False,False,True
59,337,False,False,True
30,641,False,True,False
54,1111,True,False,True
29,1929,True,False,True
35,1136,True,True,False
25,1590,True,False,False
29,1084,False,True,True
50,1790,False,False,True
22,816,True,True,False
55,3359,False,False,True
62,413,True,False,False
65,268,True,False,False
32,852,True,False,False
10,1276,True,True,False
48,239,False,True,False
53,679,True,False,True
11,399,True,False,False
38,296,True,False,False
40,1709,True,False,True
70,1546,True,False,False
39,944,False,False,True
47,1062,False,False,True
42,1005,True,False,True
39,1841,True,False,True
27,2891,True,False,True
23,1416,False,False,False
20,152,False,False,True
38,1136,True,True,False
41,1452,True,True,False
53,785,False,False,True
57,200,True,False,True
22,536,False,False,False
29,986,True,True,False
36,1303,False,False,True
43,630,True,False,False
36,201,True,False,True
70,1416,False,False,False
28,391,True,False,False
31,151,False,False,False
26,1447,True,True,False
31,2089,False,False,True
27,164,True,True,False
22,354,True,False,True
24,2680,True,False,True
18,3230,False,False,False
39,337,True,False,True
20,874,True,True,False
59,309,True,False,False
15,2569,False,False,True
36,446,True,False,False
16,370,False,True,True
7,588,True,False,False
48,1608,False,False,True
28,948,True,False,False
29,900,True,False,False
61,1923,False,False,True
17,507,False,False,False
40,1091,True,False,True
20,1276,False,True,False
59,954,False,False,False
26,992,False,False,True
60,1947,False,False,True
34,795,False,False,False
27,550,True,True,False
73,468,False,False,True
26,813,False,True,False
38,1521,True,False,True
35,224,True,False,False
14,312,True,False,False
50,991,True,False,False
49,259,False,False,True
30,1133,False,True,False
24,373,False,True,False
43,2615,True,False,True
38,1211,False,False,True
23,109,False,True,True
51,2603,False,False,False
40,2586,False,False,False
30,692,True,False,True
32,955,False,True,False
32,645,True,False,False
29,472,False,False,True
54,3110,True,False,True
7,337,True,False,False
40,637,False,False,False
45,825,False,False,False
25,622,True,False,False
63,3222,True,False,True
28,1046,False,True,False
35,250,True,False,False
49,1096,True,False,True
55,1192,True,False,False
21,480,True,True,False
46,641,True,False,False
24,772,True,True,True
71,1558,True,False,False
35,261,False,False,False
41,2292,False,False,False
53,944,False,False,False
64,404,True,False,False
50,1075,False,False,False
39,1124,False,False,True
44,86,True,False,False
42,402,True,False,False
34,179,False,False,False
39,2288,True,False,True
55,2084,False,False,True
13,163,True,False,False
52,2063,True,False,True
31,809,False,False,False
26,617,False,False,False
29,1464,True,False,True
30,224,True,False,False
25,488,False,False,True
10,308,False,False,False
37,237,True,True,False
46,712,False,False,False
45,667,True,False,True
58,727,False,False,False
60,108,True,False,False
48,838,False,False,True
17,125,True,True,False
29,3667,True,False,False
38,247,True,True,True
31,1020,True,False,False
30,2704,True,False,True
53,432,False,False,True
44,3668,False,False,True
16,160,False,False,False
40,762,False,False,False
59,599,False,False,True
33,1740,True,False,True
39,1379,False,False,True
33,1249,False,False,False
59,3163,True,False,False
22,909,True,True,False
33,356,False,True,False
30,329,False,False,False
11,321,True,False,False
26,446,False,False,False
20,569,False,True,False
30,1924,False,False,True
34,1849,False,False,False
15,1696,False,False,True
54,1605,True,False,True
24,337,True,False,True
9,781,False,False,False
7,528,True,False,False
52,707,True,False,False
60,950,True,False,True
41,1872,True,False,True
28,1400,False,False,False
57,3150,True,False,True
35,1014,True,False,False
55,325,True,False,False
39,419,False,False,False
18,931,False,True,True
68,190,True,False,False
54,1744,True,False,False
30,632,False,True,False
34,2065,False,False,False
57,577,True,False,True
39,2486,False,False,True
50,1068,True,False,False
37,775,True,True,False
51,667,True,False,False
63,240,True,False,True
26,569,False,True,False
43,447,True,False,False
54,140,True,False,True
48,521,True,False,True
39,3987,False,False,False
24,965,False,False,True
59,160,False,False,False
62,471,False,False,False
42,2250,False,False,True
42,287,True,False,False
67,1372,True,False,False
40,2735,False,False,True
52,227,True,False,False
31,1888,True,False,True
61,163,True,False,False
37,1994,False,False,True
41,308,True,False,False
61,220,True,False,False
19,363,False,False,False
45,602,False,True,False
18,919,False,False,False
40,1891,True,False,True
68,913,False,False,False
68,309,True,False,False
42,179,True,False,True
49,3484,False,False,True
36,241,True,False,True
55,627,True,False,False
